Title,Price,Location,Rooms,Area,Floor
Отдельный дом · 5 комнат · 120 м² · 6 сот.,26 000 000〒,Ы.Ноғайбаев 5,5,120.0,1
Отдельный дом · 7 комнат · 244 м² · 10 сот.,46 000 000〒,"Коттедж,Наурыз Д Акмырзаев 29 — Дуылбай Акмырзаев29",7,244.0,1
Отдельный дом · 4 комнаты · 90 м² · 3 сот.,44 500 000〒,"Жетысуский р-н, Крыжицкого — Павлодарская",4,90.0,1
Отдельный дом · 6 комнат · 170 м² · 6 сот.,33 000 000〒,"мкр Москва, Темирказык 44",6,170.0,1
Отдельный дом · 2 комнаты · 80 м² · 6 сот.,13 000 000〒,"Енбекшинский р-н, Талшық 55 — Остоновкаға жақын",2,80.0,1
Отдельный дом · 3 комнаты · 185 м² · 8 сот.,25 000 000〒,Сартай батыр 68 — Сартай батыр 68,3,185.0,1
Отдельный дом · 4 комнаты · 168 м² · 8 сот.,7 500 000〒,"мкр. Алтын орда, Энергетик- 3 110 — Кемпинг",4,168.0,1
Дача · 6 комнат · 250 м² · 10 сот.,75 000 000〒,Клубничная — Район Парк Отель,6,250.0,1
Отдельный дом · 6 комнат · 800 м² · 16 сот.,1 295 000 000〒,"Бостандыкский р-н, мкр Баганашыл 120/30",6,800.0,1
Отдельный дом · 5 комнат · 127 м² · 35 сот.,35 000 000〒,"Шанырак (бывшая Майкутова, 2) 17",5,127.0,1
Отдельный дом · 5 комнат · 292 м² · 8 сот.,140 000 000〒,Алданская,5,292.0,1
Отдельный дом · 6 комнат · 140 м² · 10 сот.,28 000 000〒,Султанова 14/2,6,140.0,1
Отдельный дом · 5 комнат · 144 м² · 6.8 сот.,74 000 000〒,"Алатауский р-н, мкр Шанырак-2 164/2 — По улице Турысова",5,144.0,1
Отдельный дом · 6 комнат · 225 м² · 11 сот.,86 900 000〒,"Каратауский р-н, мкр Кайтпас 2 25в",6,225.0,1
Отдельный дом · 4 комнаты · 100 м² · 20 сот.,15 000 000〒,Валиханова 9/2 — Камсамол,4,100.0,1
Отдельный дом · 3 комнаты · 100 м² · 5 сот.,60 000 000〒,Памяти Воинов интернационалистов 83 — Евразийская,3,100.0,1
Отдельный дом · 7 комнат · 450 м² · 6 сот.,160 000 000〒,"Алатауский р-н, мкр Коккайнар, Жангельдина 12/1",7,450.0,1
Отдельный дом · 3 комнаты · 55 м² · 5.8 сот.,39 000 000〒,"Жетысуский р-н, Матросова — Баянаульская, Гастело",3,55.0,1
Отдельный дом · 6 комнат · 225 м² · 8.5 сот.,48 000 000〒,Гарыш,6,225.0,1
Отдельный дом · 3 комнаты · 100 м² · 6 сот.,22 000 000〒,Башикова 22 — Поселок Мирный,3,100.0,1
Отдельный дом · 5 комнат · 240 м² · 8 сот.,49 000 000〒,"Каратауский р-н, Сынтас 42",5,240.0,1
Отдельный дом · 10 комнат · 550 м² · 10 сот.,330 000 000〒,"Ауэзовский р-н, мкр Мамыр-4 158",10,550.0,1
Отдельный дом · 5 комнат · 315 м² · 7 сот.,365 000 000〒,"Бостандыкский р-н, мкр Ерменсай",5,315.0,1
Отдельный дом · 7 комнат · 300 м² · 10 сот.,44 000 000〒,1 — Самал-1,7,300.0,1
Отдельный дом · 5 комнат · 180 м² · 8 сот.,30 000 000〒,"Абайский р-н, мкр Ынтымак  104 — Кұртаев көшесінің қиылысы",5,180.0,1
Отдельный дом · 7 комнат · 225 м² · 6 сот.,75 000 000〒,"Казыбек би р-н, мкр Новый Город ул. Тургенева д 10а — Бухар- жырау- тургенева",7,225.0,1
Отдельный дом · 7 комнат · 320 м² · 8 сот.,51 500 000〒,"Каратауский р-н, мкр Кайтпас 1 — Акжелкен",7,320.0,1
Отдельный дом · 4 комнаты · 80 м² · 8.26 сот.,19 000 000〒,Авиационная 13,4,80.0,1
Отдельный дом · 2 комнаты · 54 м² · 5 сот.,14 000 000〒,Затон Чапаева,2,54.0,1
Дача · 3 комнаты · 60 м² · 8 сот.,10 000 000〒,ул  Байтақ 29 — Рынок Аул береке,3,60.0,1
Отдельный дом · 4 комнаты · 145.4 м² · 2 сот.,60 000 000〒,"Абайский р-н, мкр Ынтымак  4 — ECO VILLAGE ТАУНХАУСЫ BATSU",4,145.4,1
Часть дома · 7 комнат · 220 м² · 6 сот.,110 000 000〒,"Каратауский р-н, мкр Кайтпас 2, Тулпар городок 213/8 — Тулпар городок 213/8",7,220.0,1
Отдельный дом · 5 комнат · 270 м² · 5 сот.,130 000 000〒,улица Абая 118 А — Естая,5,270.0,1
Отдельный дом · 5 комнат · 200 м² · 7 сот.,55 500 000〒,ул кордай 13/67 — Ул Кокбастау қиылысы  Кордай,5,200.0,1
Отдельный дом · 5 комнат · 318 м² · 8 сот.,128 000 000〒,"Каратауский р-н, мкр Нуртас, Кулагер 128",5,318.0,1
Отдельный дом · 7 комнат · 300 м² · 3 сот.,149 000 000〒,"Ауэзовский р-н, мкр Дубок-2, Цветочная 1г",7,300.0,1
Отдельный дом · 7 комнат · 766 м² · 8 сот.,50 000 000〒,Рая Дастанова 24 — Байтасов,7,766.0,1
Отдельный дом · 3 комнаты · 63 м² · 6 сот.,8 000 000〒,3 3 — ОБСЕ.Бірлік.,3,63.0,1
Отдельный дом · 6 комнат · 120 м² · 6 сот.,19 500 000〒,5пер Ш.Валиханова 2г,6,120.0,1
Отдельный дом · 4 комнаты · 74.7 м² · 14 сот.,10 500 000〒,Заводская 11-1,4,74.7,1
Отдельный дом · 9 комнат · 714 м² · 10 сот.,425 000 000〒,"мкр Мунайшы, Кайыма мухамедханова 8а",9,714.0,1
Отдельный дом · 4 комнаты · 120 м² · 8 сот.,35 000 000〒,Исатай Д 28 — Шах Агро поворот,4,120.0,1
Часть дома · 5 комнат · 180 м² · 4.5 сот.,42 000 000〒,Абылайхан 59,5,180.0,1
Отдельный дом · 1 комната · 33 м² · 2 сот.,26 000 000〒,"Медеуский р-н, Иштвана Коныра",1,33.0,1
Отдельный дом · 3 комнаты · 100 м² · 7 сот.,25 000 000〒,Ыкылас Дукенулы — Район Тайвань,3,100.0,1
Часть дома · 4 комнаты · 163 м² · 7 сот.,30 000 000〒,Асан2 84 — На против Карьера,4,163.0,1
Отдельный дом · 7 комнат · 520 м² · 20 сот.,220 000 000〒,"Казыбек би р-н, мкр Юго-Восток, Муканова 43/13",7,520.0,1
Отдельный дом · 5 комнат · 180 м² · 8 сот.,25 000 000〒,"мкр Балауса, 36. Туманбай Молдагалиев",5,180.0,1
Отдельный дом · 6 комнат · 280 м² · 5 сот.,89 000 000〒,"Алатауский р-н, мкр Айгерим-2 18 — Байтенева и Шалкар",6,280.0,1
Отдельный дом · 4 комнаты · 109 м² · 14 сот.,23 000 000〒,Балпык би(Островского) 24 — Находится ниже базара,4,109.0,1
Отдельный дом · 5 комнат · 363 м² · 7 сот.,55 500 000〒,Аккайнар 20 — Район Южный,5,363.0,1
Отдельный дом · 5 комнат · 140 м² · 8 сот.,43 500 000〒,Ауэзова 16 — Школа 29,5,140.0,1
Часть дома · 4 комнаты · 120 м² · 5 сот.,39 000 000〒,Восточный 12,4,120.0,1
Отдельный дом · 4 комнаты · 160 м² · 4.5 сот.,58 000 000〒,Коктем 82 — Наурыз,4,160.0,1
Отдельный дом · 4 комнаты · 100 м² · 10 сот.,13 000 000〒,Жумабека Ташенова 8 — Бухар- жырау,4,100.0,1
Отдельный дом · 6 комнат · 300 м² · 10 сот.,350 000 000〒,"Наурызбайский р-н, мкр Карагайлы",6,300.0,1
Отдельный дом · 5 комнат · 140 м² · 7 сот.,50 000 000〒,Проезд Султанбаева,5,140.0,1
Часть дома · 4 комнаты · 100 м² · 7 сот.,14 500 000〒,Жалын 81,4,100.0,1
Отдельный дом · 2 комнаты · 58 м² · 1 сот.,11 000 000〒,"р-н Байконур, Айнатас 9 — Центральный рынок",2,58.0,1
Отдельный дом · 6 комнат · 350 м² · 10 сот.,160 000 000〒,"Сарыарка р-н, Жанаконыс 8/1",6,350.0,1
Отдельный дом · 3 комнаты · 100 м² · 10 сот.,26 900 000〒,Центральная 37/1 — Остановки,3,100.0,1
Отдельный дом · 8 комнат · 192 м² · 116 сот.,45 000 000〒,Суйнбая 25А,8,192.0,1
Отдельный дом · 6 комнат · 211.7 м² · 7 сот.,35 000 000〒,Сергей Ишина 61 — Пересекает ул Байтурсунова,6,211.7,1
Часть дома · 2 комнаты · 55 м² · 5.75 сот.,33 500 000〒,"Турксибский р-н, мкр Алтай-2, Диксона 9 — Кубеева",2,55.0,1
Отдельный дом · 3 комнаты · 72.9 м² · 5 сот.,25 000 000〒,8 марта 78 — Даулеткерей и 8 марта,3,72.9,1
Отдельный дом · 4 комнаты · 88.2 м² · 5 сот.,42 000 000〒,Островский 21 — Амангельди,4,88.2,1
Часть дома · 4 комнаты · 107 м² · 6 сот.,32 000 000〒,Заводская 2А 1,4,107.0,1
Отдельный дом · 7 комнат · 370 м² · 10 сот.,45 000 000〒,Арай,7,370.0,1
Отдельный дом · 4 комнаты · 100 м² · 8 сот.,43 500 000〒,"Каратауский р-н, мкр Кайтпас 2 91 — Әшір Еділбаев",4,100.0,1
Отдельный дом · 8 комнат · 500 м² · 20 сот.,155 000 000〒,Айтмагамбет есмагамбетулы 56 — Возле мечети,8,500.0,1
Отдельный дом · 4 комнаты · 150 м² · 7.7 сот.,42 000 000〒,Село Райымбек 29 — Елтай,4,150.0,1
Отдельный дом · 4 комнаты · 80 м² · 6 сот.,41 000 000〒,"Сарыарка р-н, Переулок Карбышева 1 — улица Окжетпес 92",4,80.0,1
Отдельный дом · 26 комнат · 588 м² · 15.2 сот.,350 000 000〒,"Сарыарка р-н, Медеу — Дом с бизнесом",26,588.0,1
Отдельный дом · 4 комнаты · 160 м² · 8 сот.,35 000 000〒,"Каратауский р-н, мкр Кайтпас 2, Қайтпас-2 ш/а — 59 мектепке жақын",4,160.0,1
Отдельный дом · 6 комнат · 239 м² · 8 сот.,55 000 000〒,"Абайский р-н, мкр Катын копр, Ибрагим ата 10 — Шымкала",6,239.0,1
Отдельный дом · 3 комнаты · 80 м² · 2 сот.,28 000 000〒,"Алмалинский р-н, Алексеева 45 — Ташкентская Палежаева",3,80.0,1
Отдельный дом · 3 комнаты · 67.7 м² · 7.97 сот.,25 990 000〒,"Алатауский р-н, мкр Самгау, Кулан 14 — Рыскулова",3,67.7,1
Отдельный дом · 6 комнат · 250 м² · 10 сот.,70 000 000〒,Бекболат батыра 5,6,250.0,1
